filepath,note,midi,velocity,articulation,pedal,duration,take
data\piano_phase3\C7\C7_v90_legato_ped_t1.wav,C7,96,90,legato,1,2.345,1
data\piano_phase3\C7\C7_v60_sustain_ped_t1.wav,C7,96,60,sustain,1,2.067,1
data\piano_phase3\C7\C7_v30_portato_ped_t1.wav,C7,96,30,portato,1,2.317,1
data\piano_phase3\C7\C7_v60_portato_noped_t1.wav,C7,96,60,portato,0,1.426,1
data\piano_phase3\C7\C7_v60_portato_ped_t1.wav,C7,96,60,portato,1,1.426,1
data\piano_phase3\C7\C7_v30_staccato_noped_t1.wav,C7,96,30,staccato,0,1.575,1
data\piano_phase3\C#7\C#7_v110_portato_noped_t1.wav,C#7,97,110,portato,0,1.223,1
data\piano_phase3\C#7\C#7_v60_portato_ped_t1.wav,C#7,97,60,portato,1,1.354,1
data\piano_phase3\C#7\C#7_v90_staccato_ped_t1.wav,C#7,97,90,staccato,1,0.969,1
data\piano_phase3\C#7\C#7_v60_staccato_ped_t1.wav,C#7,97,60,staccato,1,1.018,1
data\piano_phase3\C#7\C#7_v90_portato_ped_t1.wav,C#7,97,90,portato,1,1.26,1
data\piano_phase3\C#7\C#7_v110_legato_noped_t1.wav,C#7,97,110,legato,0,2.194,1
data\piano_phase3\C#7\C#7_v110_legato_ped_t1.wav,C#7,97,110,legato,1,2.194,1
data\piano_phase3\C#7\C#7_v90_sustain_noped_t1.wav,C#7,97,90,sustain,0,1.793,1
data\piano_phase3\C#7\C#7_v60_sustain_noped_t1.wav,C#7,97,60,sustain,0,2.02,1
data\piano_phase3\C#7\C#7_v30_legato_ped_t1.wav,C#7,97,30,legato,1,3.482,1
data\piano_phase3\C#7\C#7_v110_staccato_noped_t1.wav,C#7,97,110,staccato,0,0.8,1
data\piano_phase3\C#7\C#7_v30_sustain_ped_t1.wav,C#7,97,30,sustain,1,2.734,1
data\piano_phase3\C#7\C#7_v110_staccato_ped_t1.wav,C#7,97,110,staccato,1,0.8,1
data\piano_phase3\C#7\C#7_v110_sustain_noped_t1.wav,C#7,97,110,sustain,0,1.897,1
data\piano_phase3\C#7\C#7_v60_staccato_noped_t1.wav,C#7,97,60,staccato,0,1.018,1
data\piano_phase3\C#7\C#7_v110_sustain_ped_t1.wav,C#7,97,110,sustain,1,1.897,1
data\piano_phase3\C#7\C#7_v30_staccato_ped_t1.wav,C#7,97,30,staccato,1,1.583,1
data\piano_phase3\C#7\C#7_v60_legato_ped_t1.wav,C#7,97,60,legato,1,2.553,1
data\piano_phase3\C#7\C#7_v90_staccato_noped_t1.wav,C#7,97,90,staccato,0,0.969,1
data\piano_phase3\C#7\C#7_v90_sustain_ped_t1.wav,C#7,97,90,sustain,1,1.793,1
data\piano_phase3\C#7\C#7_v110_portato_ped_t1.wav,C#7,97,110,portato,1,1.223,1
data\piano_phase3\C#7\C#7_v90_legato_ped_t1.wav,C#7,97,90,legato,1,2.238,1
data\piano_phase3\D7\D7_v60_legato_noped_t1.wav,D7,98,60,legato,0,2.816,1
data\piano_phase3\D7\D7_v30_portato_ped_t1.wav,D7,98,30,portato,1,2.051,1
data\piano_phase3\D7\D7_v90_legato_ped_t1.wav,D7,98,90,legato,1,2.546,1
data\piano_phase3\D7\D7_v30_staccato_noped_t1.wav,D7,98,30,staccato,0,1.608,1
data\piano_phase3\D7\D7_v30_portato_noped_t1.wav,D7,98,30,portato,0,2.051,1
data\piano_phase3\D7\D7_v60_sustain_ped_t1.wav,D7,98,60,sustain,1,2.127,1
data\piano_phase3\D7\D7_v110_legato_ped_t1.wav,D7,98,110,legato,1,2.234,1
data\piano_phase3\D7\D7_v30_sustain_ped_t1.wav,D7,98,30,sustain,1,2.648,1
data\piano_phase3\D7\D7_v60_sustain_noped_t1.wav,D7,98,60,sustain,0,2.127,1
data\piano_phase3\D7\D7_v90_sustain_noped_t1.wav,D7,98,90,sustain,0,1.854,1
data\piano_phase3\D7\D7_v110_staccato_ped_t1.wav,D7,98,110,staccato,1,1.059,1
data\piano_phase3\D7\D7_v90_portato_noped_t1.wav,D7,98,90,portato,0,1.407,1
data\piano_phase3\D7\D7_v90_sustain_ped_t1.wav,D7,98,90,sustain,1,1.854,1
data\piano_phase3\D7\D7_v30_staccato_ped_t1.wav,D7,98,30,staccato,1,1.608,1
data\piano_phase3\D7\D7_v30_sustain_noped_t1.wav,D7,98,30,sustain,0,2.648,1
data\piano_phase3\D7\D7_v110_portato_noped_t1.wav,D7,98,110,portato,0,1.4,1
data\piano_phase3\D7\D7_v60_portato_ped_t1.wav,D7,98,60,portato,1,1.656,1
data\piano_phase3\D7\D7_v110_legato_noped_t1.wav,D7,98,110,legato,0,2.234,1
data\piano_phase3\D7\D7_v60_portato_noped_t1.wav,D7,98,60,portato,0,1.656,1
data\piano_phase3\D7\D7_v110_sustain_ped_t1.wav,D7,98,110,sustain,1,1.99,1
data\piano_phase3\D7\D7_v110_sustain_noped_t1.wav,D7,98,110,sustain,0,1.99,1
data\piano_phase3\D7\D7_v90_legato_noped_t1.wav,D7,98,90,legato,0,2.546,1
data\piano_phase3\D#7\D#7_v110_staccato_ped_t1.wav,D#7,99,110,staccato,1,1.018,1
data\piano_phase3\D#7\D#7_v90_portato_noped_t1.wav,D#7,99,90,portato,0,1.387,1
data\piano_phase3\D#7\D#7_v30_sustain_ped_t1.wav,D#7,99,30,sustain,1,2.878,1
data\piano_phase3\D#7\D#7_v60_sustain_noped_t1.wav,D#7,99,60,sustain,0,2.128,1
data\piano_phase3\D#7\D#7_v110_portato_noped_t1.wav,D#7,99,110,portato,0,1.398,1
data\piano_phase3\D#7\D#7_v30_portato_noped_t1.wav,D#7,99,30,portato,0,2.085,1
data\piano_phase3\D#7\D#7_v60_staccato_ped_t1.wav,D#7,99,60,staccato,1,1.079,1
data\piano_phase3\D#7\D#7_v30_staccato_ped_t1.wav,D#7,99,30,staccato,1,1.58,1
data\piano_phase3\D#7\D#7_v110_legato_noped_t1.wav,D#7,99,110,legato,0,2.27,1
data\piano_phase3\D#7\D#7_v60_portato_ped_t1.wav,D#7,99,60,portato,1,1.613,1
data\piano_phase3\D#7\D#7_v60_sustain_ped_t1.wav,D#7,99,60,sustain,1,2.128,1
data\piano_phase3\D#7\D#7_v110_sustain_noped_t1.wav,D#7,99,110,sustain,0,1.974,1
data\piano_phase3\D#7\D#7_v90_portato_ped_t1.wav,D#7,99,90,portato,1,1.387,1
data\piano_phase3\D#7\D#7_v60_portato_noped_t1.wav,D#7,99,60,portato,0,1.613,1
data\piano_phase3\D#7\D#7_v30_staccato_noped_t1.wav,D#7,99,30,staccato,0,1.58,1
data\piano_phase3\D#7\D#7_v90_staccato_noped_t1.wav,D#7,99,90,staccato,0,1.034,1
data\piano_phase3\D#7\D#7_v30_legato_ped_t1.wav,D#7,99,30,legato,1,3.175,1
data\piano_phase3\D#7\D#7_v30_portato_ped_t1.wav,D#7,99,30,portato,1,2.085,1
data\piano_phase3\D#7\D#7_v30_sustain_noped_t1.wav,D#7,99,30,sustain,0,2.878,1
data\piano_phase3\D#7\D#7_v90_sustain_ped_t1.wav,D#7,99,90,sustain,1,2.114,1
data\piano_phase3\D#7\D#7_v110_legato_ped_t1.wav,D#7,99,110,legato,1,2.27,1
data\piano_phase3\D#7\D#7_v110_portato_ped_t1.wav,D#7,99,110,portato,1,1.398,1
data\piano_phase3\E7\E7_v90_portato_ped_t1.wav,E7,100,90,portato,1,1.329,1
data\piano_phase3\E7\E7_v30_portato_ped_t1.wav,E7,100,30,portato,1,1.991,1
data\piano_phase3\E7\E7_v110_staccato_noped_t1.wav,E7,100,110,staccato,0,0.971,1
data\piano_phase3\E7\E7_v30_sustain_noped_t1.wav,E7,100,30,sustain,0,2.725,1
data\piano_phase3\E7\E7_v90_legato_ped_t1.wav,E7,100,90,legato,1,2.524,1
data\piano_phase3\E7\E7_v60_staccato_noped_t1.wav,E7,100,60,staccato,0,1.108,1
data\piano_phase3\E7\E7_v110_sustain_noped_t1.wav,E7,100,110,sustain,0,1.876,1
data\piano_phase3\E7\E7_v60_portato_ped_t1.wav,E7,100,60,portato,1,1.534,1
data\piano_phase3\E7\E7_v90_staccato_noped_t1.wav,E7,100,90,staccato,0,0.986,1
data\piano_phase3\E7\E7_v60_sustain_noped_t1.wav,E7,100,60,sustain,0,2.348,1
data\piano_phase3\E7\E7_v110_legato_ped_t1.wav,E7,100,110,legato,1,2.38,1
data\piano_phase3\E7\E7_v110_portato_ped_t1.wav,E7,100,110,portato,1,1.329,1
data\piano_phase3\E7\E7_v90_legato_noped_t1.wav,E7,100,90,legato,0,2.524,1
data\piano_phase3\E7\E7_v110_sustain_ped_t1.wav,E7,100,110,sustain,1,1.876,1
data\piano_phase3\E7\E7_v60_legato_noped_t1.wav,E7,100,60,legato,0,2.73,1
data\piano_phase3\E7\E7_v90_portato_noped_t1.wav,E7,100,90,portato,0,1.329,1
data\piano_phase3\E7\E7_v30_legato_ped_t1.wav,E7,100,30,legato,1,3.356,1
data\piano_phase3\E7\E7_v30_portato_noped_t1.wav,E7,100,30,portato,0,1.991,1
data\piano_phase3\E7\E7_v30_staccato_ped_t1.wav,E7,100,30,staccato,1,1.651,1
data\piano_phase3\E7\E7_v90_sustain_ped_t1.wav,E7,100,90,sustain,1,2.092,1
data\piano_phase3\E7\E7_v60_portato_noped_t1.wav,E7,100,60,portato,0,1.534,1
data\piano_phase3\E7\E7_v60_staccato_ped_t1.wav,E7,100,60,staccato,1,1.108,1
data\piano_phase3\F7\F7_v60_sustain_noped_t1.wav,F7,101,60,sustain,0,2.467,1
data\piano_phase3\F7\F7_v30_staccato_ped_t1.wav,F7,101,30,staccato,1,1.761,1
data\piano_phase3\F7\F7_v30_legato_ped_t1.wav,F7,101,30,legato,1,3.616,1
data\piano_phase3\F7\F7_v110_sustain_noped_t1.wav,F7,101,110,sustain,0,2.69,1
data\piano_phase3\F7\F7_v110_staccato_ped_t1.wav,F7,101,110,staccato,1,1.454,1
data\piano_phase3\F7\F7_v90_portato_noped_t1.wav,F7,101,90,portato,0,1.655,1
data\piano_phase3\F7\F7_v110_legato_noped_t1.wav,F7,101,110,legato,0,3.153,1
data\piano_phase3\F7\F7_v60_sustain_ped_t1.wav,F7,101,60,sustain,1,2.467,1
data\piano_phase3\F7\F7_v90_portato_ped_t1.wav,F7,101,90,portato,1,1.655,1
data\piano_phase3\F7\F7_v110_staccato_noped_t1.wav,F7,101,110,staccato,0,1.454,1
data\piano_phase3\F7\F7_v110_portato_ped_t1.wav,F7,101,110,portato,1,2.09,1
data\piano_phase3\F7\F7_v90_legato_ped_t1.wav,F7,101,90,legato,1,3.041,1
data\piano_phase3\F7\F7_v30_staccato_noped_t1.wav,F7,101,30,staccato,0,1.761,1
data\piano_phase3\F7\F7_v30_portato_noped_t1.wav,F7,101,30,portato,0,2.216,1
data\piano_phase3\F7\F7_v60_portato_ped_t1.wav,F7,101,60,portato,1,1.907,1
data\piano_phase3\F7\F7_v110_legato_ped_t1.wav,F7,101,110,legato,1,3.153,1
data\piano_phase3\F7\F7_v90_legato_noped_t1.wav,F7,101,90,legato,0,3.041,1
data\piano_phase3\F7\F7_v30_sustain_ped_t1.wav,F7,101,30,sustain,1,3.035,1
data\piano_phase3\F7\F7_v60_portato_noped_t1.wav,F7,101,60,portato,0,1.907,1
data\piano_phase3\F7\F7_v30_portato_ped_t1.wav,F7,101,30,portato,1,2.216,1
data\piano_phase3\F7\F7_v30_legato_noped_t1.wav,F7,101,30,legato,0,3.616,1
data\piano_phase3\F7\F7_v60_staccato_noped_t1.wav,F7,101,60,staccato,0,1.281,1
data\piano_phase3\F#7\F#7_v90_staccato_noped_t1.wav,F#7,102,90,staccato,0,1.22,1
data\piano_phase3\F#7\F#7_v30_staccato_ped_t1.wav,F#7,102,30,staccato,1,1.67,1
data\piano_phase3\F#7\F#7_v30_legato_noped_t1.wav,F#7,102,30,legato,0,3.441,1
data\piano_phase3\F#7\F#7_v30_portato_noped_t1.wav,F#7,102,30,portato,0,2.303,1
data\piano_phase3\F#7\F#7_v90_staccato_ped_t1.wav,F#7,102,90,staccato,1,1.22,1
data\piano_phase3\F#7\F#7_v90_portato_ped_t1.wav,F#7,102,90,portato,1,1.574,1
data\piano_phase3\F#7\F#7_v90_sustain_noped_t1.wav,F#7,102,90,sustain,0,2.382,1
data\piano_phase3\F#7\F#7_v60_sustain_ped_t1.wav,F#7,102,60,sustain,1,2.654,1
data\piano_phase3\F#7\F#7_v110_sustain_noped_t1.wav,F#7,102,110,sustain,0,2.558,1
data\piano_phase3\F#7\F#7_v110_portato_ped_t1.wav,F#7,102,110,portato,1,1.985,1
data\piano_phase3\F#7\F#7_v110_portato_noped_t1.wav,F#7,102,110,portato,0,1.985,1
data\piano_phase3\F#7\F#7_v90_legato_noped_t1.wav,F#7,102,90,legato,0,2.931,1
data\piano_phase3\F#7\F#7_v90_portato_noped_t1.wav,F#7,102,90,portato,0,1.574,1
data\piano_phase3\F#7\F#7_v60_portato_ped_t1.wav,F#7,102,60,portato,1,1.964,1
data\piano_phase3\F#7\F#7_v110_staccato_ped_t1.wav,F#7,102,110,staccato,1,1.38,1
data\piano_phase3\F#7\F#7_v60_staccato_ped_t1.wav,F#7,102,60,staccato,1,1.218,1
data\piano_phase3\F#7\F#7_v110_staccato_noped_t1.wav,F#7,102,110,staccato,0,1.38,1
data\piano_phase3\F#7\F#7_v110_sustain_ped_t1.wav,F#7,102,110,sustain,1,2.558,1
data\piano_phase3\F#7\F#7_v60_legato_noped_t1.wav,F#7,102,60,legato,0,2.94,1
data\piano_phase3\F#7\F#7_v90_legato_ped_t1.wav,F#7,102,90,legato,1,2.931,1
data\piano_phase3\F#7\F#7_v110_legato_noped_t1.wav,F#7,102,110,legato,0,2.995,1
data\piano_phase3\F#7\F#7_v60_staccato_noped_t1.wav,F#7,102,60,staccato,0,1.218,1
data\piano_phase3\G7\G7_v110_staccato_ped_t1.wav,G7,103,110,staccato,1,1.396,1
data\piano_phase3\G7\G7_v90_staccato_ped_t1.wav,G7,103,90,staccato,1,1.161,1
data\piano_phase3\G7\G7_v30_portato_noped_t1.wav,G7,103,30,portato,0,2.301,1
data\piano_phase3\G7\G7_v90_portato_noped_t1.wav,G7,103,90,portato,0,1.582,1
data\piano_phase3\G7\G7_v90_staccato_noped_t1.wav,G7,103,90,staccato,0,1.161,1
data\piano_phase3\G7\G7_v110_sustain_noped_t1.wav,G7,103,110,sustain,0,2.725,1
data\piano_phase3\G7\G7_v30_staccato_noped_t1.wav,G7,103,30,staccato,0,1.666,1
data\piano_phase3\G7\G7_v30_sustain_ped_t1.wav,G7,103,30,sustain,1,3.061,1
data\piano_phase3\G7\G7_v90_legato_ped_t1.wav,G7,103,90,legato,1,3.049,1
data\piano_phase3\G7\G7_v60_staccato_noped_t1.wav,G7,103,60,staccato,0,1.261,1
data\piano_phase3\G7\G7_v30_staccato_ped_t1.wav,G7,103,30,staccato,1,1.666,1
data\piano_phase3\G7\G7_v110_portato_ped_t1.wav,G7,103,110,portato,1,1.918,1
data\piano_phase3\G7\G7_v60_portato_noped_t1.wav,G7,103,60,portato,0,1.862,1
data\piano_phase3\G7\G7_v110_sustain_ped_t1.wav,G7,103,110,sustain,1,2.725,1
data\piano_phase3\G7\G7_v60_sustain_noped_t1.wav,G7,103,60,sustain,0,2.551,1
data\piano_phase3\G7\G7_v30_legato_noped_t1.wav,G7,103,30,legato,0,3.456,1
data\piano_phase3\G7\G7_v90_sustain_ped_t1.wav,G7,103,90,sustain,1,2.316,1
data\piano_phase3\G7\G7_v60_sustain_ped_t1.wav,G7,103,60,sustain,1,2.551,1
data\piano_phase3\G7\G7_v110_portato_noped_t1.wav,G7,103,110,portato,0,1.918,1
data\piano_phase3\G7\G7_v60_legato_noped_t1.wav,G7,103,60,legato,0,3.028,1
data\piano_phase3\G7\G7_v110_legato_noped_t1.wav,G7,103,110,legato,0,3.245,1
data\piano_phase3\G7\G7_v60_legato_ped_t1.wav,G7,103,60,legato,1,3.028,1
data\piano_phase3\G#7\G#7_v60_sustain_noped_t1.wav,G#7,104,60,sustain,0,2.207,1
data\piano_phase3\G#7\G#7_v30_sustain_noped_t1.wav,G#7,104,30,sustain,0,3.113,1
data\piano_phase3\G#7\G#7_v110_staccato_noped_t1.wav,G#7,104,110,staccato,0,0.993,1
data\piano_phase3\G#7\G#7_v110_staccato_ped_t1.wav,G#7,104,110,staccato,1,0.993,1
data\piano_phase3\G#7\G#7_v110_sustain_ped_t1.wav,G#7,104,110,sustain,1,1.811,1
data\piano_phase3\G#7\G#7_v90_sustain_noped_t1.wav,G#7,104,90,sustain,0,1.947,1
data\piano_phase3\G#7\G#7_v110_legato_noped_t1.wav,G#7,104,110,legato,0,2.464,1
data\piano_phase3\G#7\G#7_v60_portato_ped_t1.wav,G#7,104,60,portato,1,1.555,1
data\piano_phase3\G#7\G#7_v60_sustain_ped_t1.wav,G#7,104,60,sustain,1,2.207,1
data\piano_phase3\G#7\G#7_v30_staccato_noped_t1.wav,G#7,104,30,staccato,0,1.792,1
data\piano_phase3\G#7\G#7_v110_legato_ped_t1.wav,G#7,104,110,legato,1,2.464,1
data\piano_phase3\G#7\G#7_v30_legato_ped_t1.wav,G#7,104,30,legato,1,3.399,1
data\piano_phase3\G#7\G#7_v90_legato_ped_t1.wav,G#7,104,90,legato,1,2.426,1
data\piano_phase3\G#7\G#7_v60_staccato_noped_t1.wav,G#7,104,60,staccato,0,1.296,1
data\piano_phase3\G#7\G#7_v90_portato_ped_t1.wav,G#7,104,90,portato,1,1.317,1
data\piano_phase3\G#7\G#7_v90_staccato_ped_t1.wav,G#7,104,90,staccato,1,1.084,1
data\piano_phase3\G#7\G#7_v30_staccato_ped_t1.wav,G#7,104,30,staccato,1,1.792,1
data\piano_phase3\G#7\G#7_v110_portato_noped_t1.wav,G#7,104,110,portato,0,1.17,1
data\piano_phase3\G#7\G#7_v110_sustain_noped_t1.wav,G#7,104,110,sustain,0,1.811,1
data\piano_phase3\G#7\G#7_v30_portato_noped_t1.wav,G#7,104,30,portato,0,2.395,1
data\piano_phase3\G#7\G#7_v60_legato_ped_t1.wav,G#7,104,60,legato,1,2.691,1
data\piano_phase3\G#7\G#7_v90_portato_noped_t1.wav,G#7,104,90,portato,0,1.317,1
data\piano_phase3\A7\A7_v90_portato_ped_t1.wav,A7,105,90,portato,1,1.415,1
data\piano_phase3\A7\A7_v90_sustain_noped_t1.wav,A7,105,90,sustain,0,1.871,1
data\piano_phase3\A7\A7_v90_sustain_ped_t1.wav,A7,105,90,sustain,1,1.871,1
data\piano_phase3\A7\A7_v30_staccato_noped_t1.wav,A7,105,30,staccato,0,1.933,1
data\piano_phase3\A7\A7_v110_legato_noped_t1.wav,A7,105,110,legato,0,2.344,1
data\piano_phase3\A7\A7_v30_portato_ped_t1.wav,A7,105,30,portato,1,2.315,1
data\piano_phase3\A7\A7_v60_staccato_noped_t1.wav,A7,105,60,staccato,0,1.231,1
data\piano_phase3\A7\A7_v30_legato_ped_t1.wav,A7,105,30,legato,1,3.338,1
data\piano_phase3\A7\A7_v60_legato_noped_t1.wav,A7,105,60,legato,0,2.601,1
data\piano_phase3\A7\A7_v90_staccato_noped_t1.wav,A7,105,90,staccato,0,1.06,1
data\piano_phase3\A7\A7_v30_legato_noped_t1.wav,A7,105,30,legato,0,3.338,1
data\piano_phase3\A7\A7_v90_legato_ped_t1.wav,A7,105,90,legato,1,2.386,1
data\piano_phase3\A7\A7_v110_portato_noped_t1.wav,A7,105,110,portato,0,1.114,1
data\piano_phase3\A7\A7_v60_portato_noped_t1.wav,A7,105,60,portato,0,1.546,1
data\piano_phase3\A7\A7_v60_sustain_noped_t1.wav,A7,105,60,sustain,0,2.211,1
data\piano_phase3\A7\A7_v30_sustain_noped_t1.wav,A7,105,30,sustain,0,3.129,1
data\piano_phase3\A7\A7_v30_sustain_ped_t1.wav,A7,105,30,sustain,1,3.129,1
data\piano_phase3\A7\A7_v110_portato_ped_t1.wav,A7,105,110,portato,1,1.114,1
data\piano_phase3\A7\A7_v60_staccato_ped_t1.wav,A7,105,60,staccato,1,1.231,1
data\piano_phase3\A7\A7_v110_staccato_ped_t1.wav,A7,105,110,staccato,1,1.059,1
data\piano_phase3\A7\A7_v60_legato_ped_t1.wav,A7,105,60,legato,1,2.601,1
data\piano_phase3\A7\A7_v110_staccato_noped_t1.wav,A7,105,110,staccato,0,1.059,1
data\piano_phase3\A#7\A#7_v60_staccato_noped_t1.wav,A#7,106,60,staccato,0,1.169,1
data\piano_phase3\A#7\A#7_v60_portato_ped_t1.wav,A#7,106,60,portato,1,1.471,1
data\piano_phase3\A#7\A#7_v60_portato_noped_t1.wav,A#7,106,60,portato,0,1.471,1
data\piano_phase3\A#7\A#7_v90_portato_noped_t1.wav,A#7,106,90,portato,0,1.434,1
data\piano_phase3\A#7\A#7_v90_sustain_noped_t1.wav,A#7,106,90,sustain,0,1.776,1
data\piano_phase3\A#7\A#7_v110_portato_noped_t1.wav,A#7,106,110,portato,0,1.326,1
data\piano_phase3\A#7\A#7_v30_legato_noped_t1.wav,A#7,106,30,legato,0,3.211,1
data\piano_phase3\A#7\A#7_v90_sustain_ped_t1.wav,A#7,106,90,sustain,1,1.776,1
data\piano_phase3\A#7\A#7_v30_staccato_ped_t1.wav,A#7,106,30,staccato,1,1.863,1
data\piano_phase3\A#7\A#7_v90_portato_ped_t1.wav,A#7,106,90,portato,1,1.434,1
data\piano_phase3\A#7\A#7_v110_staccato_ped_t1.wav,A#7,106,110,staccato,1,1.017,1
data\piano_phase3\A#7\A#7_v30_portato_noped_t1.wav,A#7,106,30,portato,0,2.479,1
data\piano_phase3\A#7\A#7_v110_sustain_ped_t1.wav,A#7,106,110,sustain,1,1.687,1
data\piano_phase3\A#7\A#7_v60_legato_ped_t1.wav,A#7,106,60,legato,1,2.598,1
data\piano_phase3\A#7\A#7_v110_legato_noped_t1.wav,A#7,106,110,legato,0,2.426,1
data\piano_phase3\A#7\A#7_v110_staccato_noped_t1.wav,A#7,106,110,staccato,0,1.017,1
data\piano_phase3\A#7\A#7_v110_portato_ped_t1.wav,A#7,106,110,portato,1,1.326,1
data\piano_phase3\A#7\A#7_v60_sustain_ped_t1.wav,A#7,106,60,sustain,1,2.157,1
data\piano_phase3\A#7\A#7_v110_sustain_noped_t1.wav,A#7,106,110,sustain,0,1.687,1
data\piano_phase3\A#7\A#7_v60_legato_noped_t1.wav,A#7,106,60,legato,0,2.598,1
data\piano_phase3\A#7\A#7_v60_staccato_ped_t1.wav,A#7,106,60,staccato,1,1.169,1
data\piano_phase3\A#7\A#7_v110_legato_ped_t1.wav,A#7,106,110,legato,1,2.426,1
data\piano_phase3\B7\B7_v30_staccato_noped_t1.wav,B7,107,30,staccato,0,1.815,1
data\piano_phase3\B7\B7_v90_staccato_noped_t1.wav,B7,107,90,staccato,0,1.302,1
data\piano_phase3\B7\B7_v90_portato_noped_t1.wav,B7,107,90,portato,0,1.724,1
data\piano_phase3\B7\B7_v60_sustain_ped_t1.wav,B7,107,60,sustain,1,2.427,1
data\piano_phase3\B7\B7_v90_sustain_noped_t1.wav,B7,107,90,sustain,0,2.365,1
data\piano_phase3\B7\B7_v60_legato_ped_t1.wav,B7,107,60,legato,1,3.359,1
data\piano_phase3\B7\B7_v110_portato_noped_t1.wav,B7,107,110,portato,0,1.568,1
data\piano_phase3\B7\B7_v60_portato_ped_t1.wav,B7,107,60,portato,1,1.768,1
data\piano_phase3\B7\B7_v60_portato_noped_t1.wav,B7,107,60,portato,0,1.768,1
data\piano_phase3\B7\B7_v30_sustain_ped_t1.wav,B7,107,30,sustain,1,2.927,1
data\piano_phase3\B7\B7_v60_staccato_ped_t1.wav,B7,107,60,staccato,1,1.446,1
data\piano_phase3\B7\B7_v110_legato_noped_t1.wav,B7,107,110,legato,0,2.777,1
data\piano_phase3\B7\B7_v110_legato_ped_t1.wav,B7,107,110,legato,1,2.777,1
data\piano_phase3\B7\B7_v60_staccato_noped_t1.wav,B7,107,60,staccato,0,1.446,1
data\piano_phase3\B7\B7_v30_portato_noped_t1.wav,B7,107,30,portato,0,2.436,1
data\piano_phase3\B7\B7_v110_staccato_ped_t1.wav,B7,107,110,staccato,1,1.17,1
data\piano_phase3\B7\B7_v30_legato_noped_t1.wav,B7,107,30,legato,0,3.146,1
data\piano_phase3\B7\B7_v90_staccato_ped_t1.wav,B7,107,90,staccato,1,1.302,1
data\piano_phase3\B7\B7_v110_staccato_noped_t1.wav,B7,107,110,staccato,0,1.17,1
data\piano_phase3\B7\B7_v110_portato_ped_t1.wav,B7,107,110,portato,1,1.568,1
data\piano_phase3\B7\B7_v60_sustain_noped_t1.wav,B7,107,60,sustain,0,2.427,1
data\piano_phase3\B7\B7_v90_legato_ped_t1.wav,B7,107,90,legato,1,3.156,1
data\piano_phase3\C8\C8_v110_sustain_noped_t1.wav,C8,108,110,sustain,0,2.307,1
data\piano_phase3\C8\C8_v30_staccato_noped_t1.wav,C8,108,30,staccato,0,1.723,1
data\piano_phase3\C8\C8_v60_staccato_ped_t1.wav,C8,108,60,staccato,1,1.373,1
data\piano_phase3\C8\C8_v110_portato_noped_t1.wav,C8,108,110,portato,0,1.54,1
data\piano_phase3\C8\C8_v90_legato_noped_t1.wav,C8,108,90,legato,0,3.083,1
data\piano_phase3\C8\C8_v110_staccato_ped_t1.wav,C8,108,110,staccato,1,1.147,1
data\piano_phase3\C8\C8_v90_portato_ped_t1.wav,C8,108,90,portato,1,1.635,1
data\piano_phase3\C8\C8_v30_portato_ped_t1.wav,C8,108,30,portato,1,2.444,1
data\piano_phase3\C8\C8_v30_legato_ped_t1.wav,C8,108,30,legato,1,3.119,1
data\piano_phase3\C8\C8_v60_staccato_noped_t1.wav,C8,108,60,staccato,0,1.373,1
data\piano_phase3\C8\C8_v110_staccato_noped_t1.wav,C8,108,110,staccato,0,1.147,1
data\piano_phase3\C8\C8_v60_legato_noped_t1.wav,C8,108,60,legato,0,3.333,1
data\piano_phase3\C8\C8_v30_sustain_noped_t1.wav,C8,108,30,sustain,0,2.955,1
data\piano_phase3\C8\C8_v30_portato_noped_t1.wav,C8,108,30,portato,0,2.444,1
data\piano_phase3\C8\C8_v30_legato_noped_t1.wav,C8,108,30,legato,0,3.119,1
data\piano_phase3\C8\C8_v110_portato_ped_t1.wav,C8,108,110,portato,1,1.54,1
data\piano_phase3\C8\C8_v60_portato_noped_t1.wav,C8,108,60,portato,0,1.868,1
data\piano_phase3\C8\C8_v90_staccato_noped_t1.wav,C8,108,90,staccato,0,1.236,1
data\piano_phase3\C8\C8_v60_sustain_noped_t1.wav,C8,108,60,sustain,0,2.748,1
data\piano_phase3\C8\C8_v60_portato_ped_t1.wav,C8,108,60,portato,1,1.868,1
data\piano_phase3\C8\C8_v110_legato_noped_t1.wav,C8,108,110,legato,0,3.135,1
data\piano_phase3\C8\C8_v60_legato_ped_t1.wav,C8,108,60,legato,1,3.333,1
